video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,country,trending_date_std,publish_time_std,trending_date_std_iter,publish_time_std_iter,delta_tendencia,dias_hasta_tendencia,horas_hasta_tendencia,categoria_velocidad
n_W54baizX8,18.14.06,Daddy Yankee - Hielo (Video Oficial),Daddy Yankee,10,2018-05-18T14:00:04.000Z,"daddy yankee reggaeton|""daddy yankee youtube""|""music daddy yankee""|""daddy""|""gasolina daddy yankee""|""shaky shaky""|""music video daddy yankee""|""Daddy Yankee Dura""|""Daddy Yankee""|""Hielo""|""Daddy Yankee Hielo""|""Hielo Daddy Yankee""|""Daddy""|""Yankee""|""Reggaeton""|""Audio""|""Music Video""|""Official Audio""|""Daddy Yankee Oficial""|""Music Daddy""|""Dura""|""Daddy Yankee YouTube""|""Daddy Yankee Mp3""|""Daddy Yankee Reggaeton""|""music Daddy Yankee""|""Daddy y Yankee""|""trap latino""",41803845,628861,42833,39363,https://i.ytimg.com/vi/n_W54baizX8/default.jpg,False,False,False,"Daddy Yankee - Hielo (Video Oficial)Spotify: https://goo.gl/LPP4j9Apple Music: https://goo.gl/s8omcvGoogle Play: https://goo.gl/d9V2VVTidal: https://goo.gl/44UiYxDeezer: https://goo.gl/11jHihFacebook-http://goo.gl/QYZ53aTwitter-http://goo.gl/AzaR8o Instagram-http://goo.gl/a6F7gz www.daddyyankee.comDaddy Yankee - Dura (Video Oficial)https://www.youtube.com/watch?v=sGIm0-dQd8MHIELOTe han contado mil cosas de miNo se equivocaron, te hablaron claroPero si quieres ganar mi corazónTiene algo malo, te hablaré claroYo soy hielo, hielo, hieloYo soy hielo, hielo, hieloYo soy hielo, hielo, hieloYo soy hielo, hielo, hielo Dijeron que en cuartel tienen una foto con mi nombrePorque desapareció un buen hombreAquel pasado yo lo maté Las gatas no caben en la piscina Parece la NASA mi marquesina Alquilo el amor sin dar propinaCambié por el poder de una vaginaYo no soy para ti tú no eres para mi no cabes en mi kingEn el juego de damas cuando una me llama la hago mi queen (Coroné!)De todo lo vivido ya aprendíLa realidad es que en el mundo vivimo asíQuieren al maloOdian al buenoDeje de ser un remedio ahora soy venenoQuieren al maloOdian al buenoTengo los sentimientos bajo ceroTe han contado mil cosas de miNo se equivocaron, te hablaron claroPero si quieres ganar mi corazónTiene algo malo, te hablaré claroYo soy hielo, hielo, hieloYo soy hielo, hielo, hieloYo soy hielo, hielo, hieloYo soy hielo, hielo, hielo No creo en caritas prettyCrudo como New York CityLas tratas primera clase y cogen viaje como spiritLo que no te mata te hace mas frío y mas cruelPréstame tu corazón pa’ congelarlo en el motel eh!Mi cansé de regalar mi confianzaDe tantas puñaladas me quedao’ sin espaldaQuien me haga algo le dejo las cuentas saldasJalé to’ el peso de la venganza a mi balanza porqueQuieren al maloOdian al buenoDeje de ser un remedio ahora soy venenoQuieren al maloOdian al buenoTengo los sentimientos bajo ceroTe han contado mil cosas de miNo se equivocaron, te hablaron claroPero si quieres ganar mi corazónTiene algo malo, te hablaré claroYo soy hielo, hielo, hieloYo soy hielo, hielo, hieloYo soy hielo, hielo, hieloYo soy hielo, hielo, hieloThis is the official Youtube channel from urban music legend, Daddy Yankee who has sold over 40 million records on his career. Major hits are Gasolina, Pose, Rompe, Dura, Despacito, among others. For product integration contact: info@nevarezpr.com",US,2018-06-14,2018-05-18 14:00:04,2018-06-14,2018-05-18 14:00:04,26 days 09:59:56,26,633.9988888888889,moderado
vn9mMeWcgoM,17.19.12,Jurassic World: Fallen Kingdom - Official Trailer [HD],Universal Pictures,24,2017-12-08T01:44:25.000Z,"Jurassic World|""Fallen Kingdom""|""Jurassic Park""|""T-Rex""|""Dinosaur""|""J.A. Bayona""|""Steven Spielberg""|""Colin Trevorrow""|""Chris Pratt""|""Bryce Dallas Howard""|""BD Wong""|""James Cromwell""|""Ted Levine""|""Justice Smith""|""Geraldine Chaplin""|""Daniella Pineda""|""Toby Jones""|""Jeff Goldblum""|""Rafe Spall""|""Derek Connolly""|""Isla Nublar""|""Raptor""",41612497,566948,28954,68309,https://i.ytimg.com/vi/vn9mMeWcgoM/default.jpg,False,False,False,"Jurassic World: Fallen Kingdom\nIn Theaters June 22, 2018 \n\nhttps://www.jurassicworld.com\n\nIt’s been four years since theme park and luxury resort Jurassic World was destroyed by dinosaurs out of containment.  Isla Nublar now sits abandoned by humans while the surviving dinosaurs fend for themselves in the jungles.\n\nWhen the island’s dormant volcano begins roaring to life, Owen (Chris Pratt) and Claire (Bryce Dallas Howard) mount a campaign to rescue the remaining dinosaurs from this extinction-level event.  Owen is driven to find Blue, his lead raptor who’s still missing in the wild, and Claire has grown a respect for these creatures she now makes her mission.  Arriving on the unstable island as lava begins raining down, their expedition uncovers a conspiracy that could return our entire planet to a perilous order not seen since prehistoric times.\n\nWith all of the wonder, adventure and thrills synonymous with one of the most popular and successful series in cinema history, this all-new motion-picture event sees the return of favorite characters and dinosaurs—along with new breeds more awe-inspiring and terrifying than ever before.  Welcome to Jurassic World: Fallen Kingdom.  \n\nStars Pratt and Howard return alongside executive producers Steven Spielberg and Colin Trevorrow for Jurassic World: Fallen Kingdom.  They are joined by co-stars James Cromwell, Ted Levine, Justice Smith, Geraldine Chaplin, Daniella Pineda, Toby Jones, Rafe Spall and Isabella Sermon, while BD Wong and Jeff Goldblum reprise their roles.\n\nDirected by J.A. Bayona (The Impossible), the epic action-adventure is written by Jurassic World’s director, Trevorrow, and its co-writer, Derek Connolly.  Producers Frank Marshall and Pat Crowley once again partner with Spielberg and Trevorrow in leading the filmmakers for this stunning installment.  Belén Atienza joins the team as a producer.",GB,2017-12-19,2017-12-08 01:44:25,2017-12-19,2017-12-08 01:44:25,10 days 22:15:35,10,262.2597222222222,moderado
rsEne1ZiQrk,18.20.04,The Weeknd - Call Out My Name (Official Audio),The Weeknd,10,2018-03-30T03:07:19.000Z,"The Weeknd|""Call Out My Name""|""Official Audio""|""My Dear Melancholy""|""XO""",41604561,670203,15663,26743,https://i.ytimg.com/vi/rsEne1ZiQrk/default.jpg,False,False,False,"My Dear Melancholy,\nAvailable now from The Weeknd.\nhttp://theweeknd.co/mdmYD\n\nConnect with The Weeknd\nhttps://facebook.com/theweeknd\nhttps://instagram.com/theweeknd\nhttps://soundcloud.com/theweeknd\nhttps://twitter.com/theweeknd\nhttps://www.theweeknd.com",US,2018-04-20,2018-03-30 03:07:19,2018-04-20,2018-03-30 03:07:19,20 days 20:52:41,20,500.87805555555553,moderado
LryQJ25CnKU,18.14.05,Jennifer Lopez - El Anillo (Official Video),JenniferLopezVEVO,10,2018-04-27T13:00:06.000Z,"Jennifer Lopez El Anillo|""Jennifer Lopez El Anillo official video""|""El Anillo video oficial""|""Pop""|""El Anillo dance""|""Jennifer Lopez El Anillo karaoke""|""Jennifer Lopez mix""|""Jennifer Lopez exitos""|""Jennifer Lopez El Anillo lyrics""|""El Anillo letra""|""Jennifer Lopez best songs""|""music video""|""musica en espanol""|""latin music""|""El Anillo remix""|""Pop mix""|""JLO""|""Shakira""|""Ricky Martin""|""Pitbull""|""Beyonce""|""Selena""|""live""|""en vivo""|""Jennifer""|""Lopez""|""El""",41446137,502519,78095,36974,https://i.ytimg.com/vi/LryQJ25CnKU/default.jpg,False,False,False,Jennifer Lopez  – “El Anillo”NUEVO SENCILLO “El Anillo” DISPONIBLE AHORA! iTunes: http://smarturl.it/ElAnillo  Apple Music: http://smarturl.it/ElAnilloA  Spotify: http://smarturl.it/ElAnilloS  Amazon Music: http://smarturl.it/ElAnilloAm  Google Play: http://smarturl.it/ElAnilloGP   ¡Elige tu plataforma de preferencia!: https://SML.lnk.to/ElAnilloESCÚCHA El Anillo EN LATINO VIBES ....¡SIGUE ESTE PLAYLIST AHORA PARA ESCÚCHAR NUEVA MÚSICA + LOS MEJORES PUNTOS LATINOS DE HOY!Apple Music: http://smarturl.it/LatinoVibesA   Spotify: http://smarturl.it/LatinoVibesS SIGUE A JENNIFER LOPEZ EN: Official Site: http://www.jenniferlopez.com Facebook: https://www.facebook.com/jenniferlopez Instagram: https://www.instagram.com/jlo Twitter: https://twitter.com/jlo Jennifer Lopez  – “El Anillo”NEW SINGLE “EL ANILLO” AVAILABLE NOW!: LISTEN TO “El Anillo” ON LATINO VIBES….FOLLOW NOW TO HEAR NEW MUSIC + TODAY’S HOTTEST LATIN HITS!!!Apple Music: http://smarturl.it/LatinoVibesA Spotify: http://smarturl.it/LatinoVibesS                                                                FOLLOW JENNIFER LOPEZ !Official Site: http://www.jenniferlopez.com Facebook: https://www.facebook.com/jenniferlopez Instagram: https://www.instagram.com/jlo Twitter: https://twitter.com/jlo Official video by Jennifer Lopez performing El Anillo. (C) 2018 Sony Music Entertainment US Latin LLC,US,2018-05-14,2018-04-27 13:00:06,2018-05-14,2018-04-27 13:00:06,16 days 10:59:54,16,394.99833333333333,moderado
xmU0s2QtaEY,17.29.11,Swag Se Swagat Song | Tiger Zinda Hai | Salman Khan | Katrina Kaif,YRF,10,2017-11-21T07:03:38.000Z,"Salman Khan|""Katrina Kaif""|""Tiger Zinda Hai Song""|""Swag Se Swagat Song""|""Swag Se Song""|""Katrina Kaif Song""|""Hindi Song""|""Swag Se Karenge Sabka Swagat""|""Tiger Song""|""Tiger Zinda Hai Trailer""|""Vishal Dadlani Song""|""Neha Bashin Song""|""Bollywood Song""|""Best Songs 2017""|""Salman Khan Dance Song""|""Salman Katrina Song""|""टाइगर ज़िंदा है सॉंग""|""أغنية طاف النمر""|""#SwagSeSwagat""|""Latest Song""|""Salman Khan New Song""|""YRF Music""|""Tiger Zinda Hai Movie Song""|""YRF""|""Whatsapp Status""|""Most Viewed Song""",40953758,679940,69161,65564,https://i.ytimg.com/vi/xmU0s2QtaEY/default.jpg,False,False,False,"►Watch the Tiger Zinda Hai Official Trailer: https://youtu.be/ePO5M5DE01I\n► Subscribe Now: https://goo.gl/xs3mrY 🔔 Stay updated! \n\nSalman Khan & Katrina Kaif are here to sway with SWAG! Watch them groove in the song #SwagSeSwagat from the film ‘Tiger Zinda Hai’.\n\n🎧 Song Credits:\nSong: Swag Se Swagat\nSingers: Vishal Dadlani, Neha Bhasin\nMusic: Vishal and Shekhar\nLyrics: Irshad Kamil\nChoreography: Vaibhavi Merchant\n\nStay in the filmy loop:\n► Like us on Facebook: https://www.facebook.com/TigerZindaHai \n► Follow us on Twitter: https://twitter.com/TigerZindaHai \n► Follow us on Instagram: https://www.instagram.com/tigerzindahai\n\n🎬 Movie Credits:\nStarring: Salman Khan and Katrina Kaif\nDirected by: Ali Abbas Zafar\nProduced by: Aditya Chopra\nMusic: Vishal and Shekhar\nRelease Date: 22 December 2017",IN,2017-11-29,2017-11-21 07:03:38,2017-11-29,2017-11-21 07:03:38,7 days 16:56:22,7,184.93944444444443,rapido
1J76wN0TPI4,18.14.06,Sanju | Official Trailer | Ranbir Kapoor | Rajkumar Hirani | Releasing on 29th June,FoxStarHindi,24,2018-05-30T07:51:32.000Z,"Sanju|""Official Trailer""|""sanju official trailer""|""sanju official trailer 2018""|""biopic of sanjay dutt""|""biopic of sanjay dutt trailer""|""biopic of sanjay dutt movie trailer""|""Sanjay dutt biopic""|""Ranbir Kapoor""|""ranbir kapoor sanjay dutt biopic trailer""|""ranbir kapoor movies""|""ranbir kapoor new movies""|""Rajkumar Hirani""|""new bollywood movies 2018""|""new bollywood movies""|""latest bollywood movies""|""latest biopic movies""|""new biopic""|""new biopic movies""|""bollywood movies trailers 2018""",40714581,778513,30866,76944,https://i.ytimg.com/vi/1J76wN0TPI4/default.jpg,False,False,False,"Few lives in our times are as dramatic and enigmatic as the saga of Sanjay Dutt. Coming from a family of cinema legends, he himself became a film star, and then saw dizzying heights and darkest depths: adulation of die-hard fans, unending battles with various addictions, brushes with the underworld, prison terms, loss of loved ones, and the haunting speculation that he might or might not be a terrorist.Sanju is a hilarious and heartbreaking exploration of one man’s battle against his own wild self and the formidable external forces trying to crush him. It depicts the journey of a man through everything that life can throw at him. Some true stories leave you thinking “did this really happen?” This is one such unbelievable story that happens to be true.Starring: Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Anushka Sharma, Sonam Kapoor, Dia Mirza, Vicky Kaushal, Jim Sarbh and Boman Irani.  Directed by: Rajkumar Hirani.  Produced by: Vinod Chopra Films and Rajkumar Hirani Films in association with Fox Star Studios.Also Subscribe To FoxStarIndia: http://goo.gl/Y8HGhYFoxStarSouth : http://goo.gl/AO8IsZSocial Media LinksFacebook: https://www.facebook.com/foxstarhindiTwitter: https://twitter.com/foxstarhindiInstagram: http://instagram.com/foxstarhindiPinterest: http://www.pinterest.com/foxstarhindi/Dailymotion:http://www.dailymotion.com/FoxStarHindi",US,2018-06-14,2018-05-30 07:51:32,2018-06-14,2018-05-30 07:51:32,14 days 16:08:28,14,352.1411111111111,moderado
DPxL7dO5XPc,18.19.04,Lil Pump - ESSKEETIT (Official Music Video),Lil pump,10,2018-04-13T03:59:40.000Z,"lilpump|""esskeetit""|""esskeetitmusicvideo""|""eskeeti""|""eskeetit""|""lil pump""|""gucci gang""|""trapper""|""rap music""|""hip hop music""|""trap music""|""pump""|""4LfJnj66HVQ""|""9alXo1OXTec""|""xjUiFeDKo_0""|""X83fT0QdgX4""|""6Prfg3vyZkA""",40671623,1696151,147891,187580,https://i.ytimg.com/vi/DPxL7dO5XPc/default.jpg,False,False,False,Get ESSKEETIT here: https://ad.gt/esskeetit\n\nDirected by Lil Pump & Ben Griffin\n\nFollow Lil Pump:\nTwitter: https://twitter.com/lilpump\nInstagram: https://www.instagram.com/lilpump\nFacebook: https://www.facebook.com/lilpumpofficial\nSoundcloud: https://soundcloud.com/wavey-hefner\n\n\nBooking/Business Inquiries:\nesskeetitbookings@gmail.com,CA,2018-04-19,2018-04-13 03:59:40,2018-04-19,2018-04-13 03:59:40,5 days 20:00:20,5,140.00555555555556,rapido
QgOXIEhHU1Y,18.14.06,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",Diplo,10,2018-05-21T14:12:22.000Z,"Welcome to the party|""Diplo""|""Lil Pump""|""French Montana""|""Zhavia""|""Welcome to the party audio""|""welcome to the party song""|""wttp""|""welcome to the party diplo""|""welcome to the party lil pump""|""welcome to the party french montana""|""welcome to the party zhavia""|""wttp diplo""|""deadpool 2 soundtrack""|""diplo deadpool""|""diplo welcome to the party""|""french montana welcome to the party""|""new diplo music""|""deadpool 2 welcome to the party""|""deadpool 2 motion picture soundtrack""|""welcome to the party video""",40087764,835657,25283,38305,https://i.ytimg.com/vi/QgOXIEhHU1Y/default.jpg,False,False,False,"Official Video | Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (From the Deadpool 2 Motion Picture Soundtrack)Subscribe to Diplo YouTube Channel - http://diplo.fm/YouTubeGet the song here: http://smarturl.it/wttpApple Music – http://smarturl.it/wttp/applemusicSpotify – http://smarturl.it/wttp/spotifyiTunes – http://smarturl.it/wttp/itunesAmazon Music – http://smarturl.it/wttp/azGoogle Play – http://smarturl.it/wttp/googleplayGet the soundtrack here: http://smarturl.it/dp2soundtrackGet tickets to Deadpool 2 here: http://deadpool.comProduction Company: Anonymous ContentDirector: Jason KoenigExecutive Producer: Nina SorianoProducer: Brooke McDanielDirector of Photography: Jeff BiermanEditor: Tobias SuhmProduced by myself and Valentino Khan#Deadpool2",US,2018-06-14,2018-05-21 14:12:22,2018-06-14,2018-05-21 14:12:22,23 days 09:47:38,23,561.7938888888889,moderado
n1WpP7iowLc,17.27.11,Eminem - Walk On Water (Audio) ft. Beyoncé,EminemVEVO,10,2017-11-10T17:00:03.000Z,"Eminem|""Walk""|""On""|""Water""|""Aftermath/Shady/Interscope""|""Rap""",39235314,1044324,63815,137383,https://i.ytimg.com/vi/n1WpP7iowLc/default.jpg,False,False,False,Eminem's new track Walk on Water ft. Beyoncé is available everywhere: http://shady.sr/WOWEminem \n\nFor more visit: \nhttp://eminem.com\nhttp://facebook.com/eminem\nhttp://twitter.com/eminem\nhttp://instagram.com/eminem\nhttp://eminem.tumblr.com\nhttp://shadyrecords.com\nhttp://facebook.com/shadyrecords\nhttp://twitter.com/shadyrecords\nhttp://instagram.com/shadyrecords\nhttp://trustshady.tumblr.com\n\nMusic video by Eminem performing Walk On Water. (C) 2017 Aftermath Records\nhttp://vevo.ly/gA7xKt,GB,2017-11-27,2017-11-10 17:00:03,2017-11-27,2017-11-10 17:00:03,16 days 06:59:57,16,390.99916666666667,moderado
pjTj-_55WZ8,18.27.02,"Rudimental - These Days feat. Jess Glynne, Macklemore & Dan Caplen [Official Video]",Rudimental,10,2018-01-25T12:00:16.000Z,"rudimental|""rudimentaluk""|""official video""|""cover""|""session""|""live""|""remix""|""feel the love""|""bloodstream""|""waiting all night""|""sun comes up""|""ed sheeran""|""james arthur""|""we the generation""|""these days""|""macklemore""|""jess glynne""|""dan caplen""|""ella eyre""|""anne-marie""|""annie mac""|""bbc radio 1""",38668356,298371,7116,3777,https://i.ytimg.com/vi/pjTj-_55WZ8/default.jpg,False,False,False,"Download or stream now at: https://atlanti.cr/thesedays\n\nThis is the official video for our new single These Days featuring Jess Glynne, Macklemore and Dan Caplen - out now everywhere!\n\nClick here to subscribe: http://bit.ly/SubscribeToRudimental\n\nFollow Rudimental\nhttp://www.rudimental.co.uk \nhttp://www.facebook.com/rudimentaluk \nhttp://www.twitter.com/rudimentaluk \nhttp://www.instagram.com/rudimentaluk\nhttp://www.soundcloud.com/rudimentaluk\n\nFollow Jess Glynne\nhttp://jessglynne.co.uk\nhttps://www.facebook.com/JessGlynne\nhttps://twitter.com/jessglynne\nhttps://www.instagram.com/jessglynne\n\nFollow Dan Caplen\nhttp://dancaplen.com\nhttps://www.facebook.com/dancaplen\nhttps://twitter.com/dancaplen\nhttps://www.instagram.com/dancaplen\n\nFollow Macklemore\nhttp://macklemore.com\nhttps://www.facebook.com/macklemore\nhttps://twitter.com/macklemore\nhttps://www.instagram.com/macklemore\n\nDirector | Johnny Valencia\nExecutive Producer | Honna Kimmerer\nProducer | Shabana Mansuri\nProduction Designer | John Lavin\nCinematographer | Justin Henning\nEditor | Jason Koenig & Johnny Valencia\nVideo Commissioner | Dan Curwin\n\nLYRICS:\nI know you moved onto someone new\nHope life is beautiful\nYou were the light for me to find my truth\nI just wanna say, thank you\n\nLeaving to find my soul\nTold her I had to go\nAnd I know it ain't pretty\nWhen our hearts get broke\nToo young to feel this old\nWatching us both turn cold\nOh, I know it ain't pretty\nWhen two hearts get broke\nYeah, I know it ain't pretty\nWhen two hearts get broke\n\nI hope someday\nWe'll sit down together\nAnd laugh with each other\nAbout these days, these days\nAll our troubles\nWe'll lay to rest\nAnd we'll wish we could come back to these days\nThese days\nThese days, these days\nThese days, these days\n \nThree years of ups and downs\nNothing to show for it now\nAnd I know it ain't pretty when the fire burns out\nCalling me when I'm drunk remind me of what I've done\nAnd I know it ain't pretty when you're trying to move on, yeah\n\nI hope someday\nWe'll sit down together\nAnd laugh with each other\nAbout these days, these days\nAll our troubles\nWe'll lay to rest\nAnd we'll wish we could come back to these days, these days\n\nOh I know, I know\nOh I know, I know\nOh I know, I know\nThese days, these days\nOh I know, I know\nOh I know, I know\nOh I know, I know\nTo these days, these days\n \nCigarettes in the ashtray\nReminiscing on those past days\nI thought you’d end up with my last name\nBut that changed\nAnd I travelled around the world\nThink where you living at now?\nI heard you moved to Austin\nGot an apartment and settled down\nAnd every once in a while\nI start texting\nWrite a paragraph\nBut then I delete the message\nThink 'bout you like a past time\nI could cry you a river\nGet you baptised or\nI wasn't ready to act right\nUsed to always think I'd get you back, right\nThey say that things fall apart\nWe were gonna move to Brooklyn\nYou were gonna study Art\nLove is just a tool\nTo remind us who we are\nAnd that we are not alone\nAnd we're walking in the dark\n \nI hope someday\nWe'll sit down together\nAnd laugh with each other\nAbout these days, these days\nAll our troubles\nWe'll lay to rest\nAnd we'll wish we could come back to these days, these days\nWe'll wish we could come back to these days, these days",GB,2018-02-27,2018-01-25 12:00:16,2018-02-27,2018-01-25 12:00:16,32 days 11:59:44,32,779.9955555555556,lento
ePO5M5DE01I,17.16.11,Tiger Zinda Hai | Official Trailer | Salman Khan | Katrina Kaif,YRF,1,2017-11-07T06:01:50.000Z,"Tiger Zinda Hai Trailer|""Tiger Zinda Hai Official Trailer""|""Tiger Zinda Hai Teaser""|""Tiger Trailer""|""Trailer of Tiger Zinda Hai""|""Salman Khan Song""|""Salman Khan Movie Trailer""|""Bollywood Trailer""|""Hindi Trailer""|""Salman Khan Tiger Zinda Hai Trailer""|""Trailer 2017""|""Most Viewed Trailer""|""Official Trailer 2017""|""Salman Katrina Movie""|""Salman Khan Trailer 2017""|""2017 Bollywood Trailer""|""Official Trailer Tiger Zinda Hai""|""Latest Movie Trailer""|""Salman Khan""|""Katrina Kaif""|""Vishal and Shekhar""|""YRF""",38664360,865914,63908,103907,https://i.ytimg.com/vi/ePO5M5DE01I/default.jpg,False,False,False,"Stay updated! 🔔 Subscribe Now: https://goo.gl/xs3mrY\nLoved the trailer? Listen to the Trailer Soundtrack: https://youtu.be/hdLfztAhxHQ\n\nA sequel to the record-breaking blockbuster Ek Tha Tiger, Tiger Zinda Hai continues the story of two super spies Tiger and Zoya eight years later. Shot across various international locations with sleek production values, this mega espionage drama promises thrills, romance and tons of entertainment. Click to share it on Fb: http://bit.ly/TigerZindaHaiOfficialTrailer\n\nStay in the filmy loop:\n► Like us on Facebook: https://www.facebook.com/TigerZindaHai \n► Follow us on Twitter: https://twitter.com/TigerZindaHai \n► Follow us on Instagram: https://www.instagram.com/tigerzindahai\n\n🎬 Movie Credits:\nStarring: Salman Khan and Katrina Kaif\nDirected by: Ali Abbas Zafar\nProduced by: Aditya Chopra\nMusic: Vishal and Shekhar\nRelease Date: 22 December 2017",IN,2017-11-16,2017-11-07 06:01:50,2017-11-16,2017-11-07 06:01:50,8 days 17:58:10,8,209.96944444444443,moderado
F2lN25IayH8,18.28.02,Baaghi 2 Official Trailer | Tiger Shroff | Disha Patani | Sajid Nadiadwala | Ahmed Khan,FoxStarHindi,24,2018-02-21T09:43:39.000Z,"Baaghi 2 Official Trailer|""Baaghi 2""|""Baaghi 2 Trailer""|""Tiger Shroff""|""Disha Patani""|""Sajid Nadiadwala""|""Ahmed Khan""|""baaghi 2 tiger shroff""|""baaghi 2 tiger shroff trailer""|""baaghi 2 disha patani""|""sajid nadiadwala movies""|""sajid nadiadwala movies trailers""|""Tiger Shroff movie trailer""|""hindi movies trailer""|""new bollywood movie trailer 2018""|""Action movie 2018""|""Action movie""|""Baaghi""|""upcoming Bollywood movie trailer 2018""",36957773,530146,30924,42087,https://i.ytimg.com/vi/F2lN25IayH8/default.jpg,False,False,False,"A battle-hardened army officer goes in search of his ex-lover’s child who is mysteriously kidnapped. Neha reaches out to the only person who can help her with her plight, Ronnie. He goes deep into the underbelly of Goa, facing off against drug lords, menacing Russian henchmen, and blood thirsty animals. Daring stunts, chase sequences, air strikes, bomb blasts and other large-scale action sequences will be done with a bona-fide, larger than life approach, truly making it a spectacle.\n\nBaaghi 2 is an action film produced by Sajid Nadiadwala and directed by Ahmed Khan. A Nadiadwala Grandson Entertainment production, presented by Fox Star Studios, the movie stars Tiger Shroff & Disha Patani in lead role. The movie is set to release on 30th March 2018.\n\nAlso Subscribe To \nFoxStarIndia: http://goo.gl/Y8HGhY\nFoxStarSouth : http://goo.gl/AO8IsZ\n\nSocial Media Links\nFacebook: https://www.facebook.com/foxstarhindi\nTwitter: https://twitter.com/foxstarhindi\nInstagram: http://instagram.com/foxstarhindi\nPinterest: http://www.pinterest.com/foxstarhindi/\n\nDailymotion:\nhttp://www.dailymotion.com/FoxStarHindi",IN,2018-02-28,2018-02-21 09:43:39,2018-02-28,2018-02-21 09:43:39,6 days 14:16:21,6,158.2725,rapido
